('ingredient', 'Fruit', 'Passiflora_caerulea')
('ingredient', 'Fruit', 'Passiflora_edulis')
('ingredient', 'Fruit', 'Passiflora_guatemalensis')
('ingredient', 'Fruit', 'Passiflora_ligularis')
('ingredient', 'Fruit', 'Pawpaw')
('ingredient', 'Fruit', 'Peach')
('ingredient', 'Fruit', 'Persea_schiedeana')
('ingredient', 'Fruit', 'Physalis_angulata')
('ingredient', 'Fruit', 'Physalis_peruviana')
('ingredient', 'Fruit', 'Pitaya')
('ingredient', 'Fruit', 'Pleiogynium_timorense')
('ingredient', 'Fruit', 'Plinia_edulis')
('ingredient', 'Fruit', 'Podophyllum_peltatum')
('ingredient', 'Fruit', 'Pollination_management')
('ingredient', 'Fruit', 'Pourouma_cecropiifolia')
('ingredient', 'Fruit', 'Pouteria_campechiana')
('ingredient', 'Fruit', 'Pouteria_lucuma')
('ingredient', 'Fruit', 'Prunoideae')
('ingredient', 'Fruit', 'Prunus_caroliniana')
('ingredient', 'Fruit', 'Prunus_virginiana')
('ingredient', 'Fruit', 'Pseudocydonia')
('ingredient', 'Fruit', 'Psidium_guajava')
('ingredient', 'Fruit', 'Apples', 'Apple')
('ingredient', 'Fruit', 'Apples', 'List_of_apple_cultivars')
('ingredient', 'Fruit', 'Apples', 'Malus')
('ingredient', 'Fruit', 'Apples', 'Upton_Pyne_apple')
('ingredient', 'Fruit', 'Apples', 'Malus_angustifolia')
('ingredient', 'Fruit', 'Apples', 'Apple_Capital_Museum')
('ingredient', 'Fruit', 'Apples', 'Apple_scab')
('ingredient', 'Fruit', 'Apples', 'Apple_Scrapple_Festival')
('ingredient', 'Fruit', 'Apples', 'Apple_Wassail')
('ingredient', 'Fruit', 'Apples', 'Malus_asiatica')
('ingredient', 'Fruit', 'Apples', 'Malus_baccata')
('ingredient', 'Fruit', 'Apples', 'Malus_bracteata')
('ingredient', 'Fruit', 'Apples', 'Malus_brevipes')
('ingredient', 'Fruit', 'Apples', 'Cider_apple')
('ingredient', 'Fruit', 'Apples', 'Cooking_apple')
('ingredient', 'Fruit', 'Apples', 'Malus_coronaria')
('ingredient', 'Fruit', 'Apples', 'Design_and_Arts_Arcadia_of_Myungseung')
('ingredient', 'Fruit', 'Apples', 'Malus_florentina')
('ingredient', 'Fruit', 'Apples', 'Malus_floribunda')
('ingredient', 'Fruit', 'Apples', 'Malus_formosana')
('ingredient', 'Fruit', 'Apples', 'Malus_fusca')
('ingredient', 'Fruit', 'Apples', 'Malus_glabrata')
('ingredient', 'Fruit', 'Apples', 'Malus_glaucescens')
('ingredient', 'Fruit', 'Apples', 'Golden_apple')
('ingredient', 'Fruit', 'Apples', 'Malus_halliana')
('ingredient', 'Fruit', 'Apples', 'Harrison_Cider_Apple')
('ingredient', 'Fruit', 'Apples', 'Herefordshire_Pomona')
('ingredient', 'Fruit', 'Apples', 'Malus_honanensis')
('ingredient', 'Fruit', 'Apples', 'Malus_hopa')
('ingredient', 'Fruit', 'Apples', 'Malus_hupehensis')
('ingredient', 'Fruit', 'Apples', 'Malus_ioensis')
('ingredient', 'Fruit', 'Apples', 'Malus_kansuensis')
('ingredient', 'Fruit', 'Apples', 'Malus_komarovii')
('ingredient', 'Fruit', 'Apples', 'Malus_lancifolia')
('ingredient', 'Fruit', 'Apples', 'List_of_Lepidoptera_that_feed_on_Malus')
('ingredient', 'Fruit', 'Apples', 'Malus_prattii')
('ingredient', 'Fruit', 'Apples', 'Malus_prunifolia')
('ingredient', 'Fruit', 'Apples', 'Redlove_Era')
('ingredient', 'Fruit', 'Apples', 'Malus_rockii')
('ingredient', 'Fruit', 'Apples', 'Russet_apple')
('ingredient', 'Fruit', 'Apples', 'Malus_sargentii')
('ingredient', 'Fruit', 'Apples', 'Malus_sieboldii')
('ingredient', 'Fruit', 'Apples', 'Malus_sieversii')
('ingredient', 'Fruit', 'Apples', 'Malus_sikkimensis')
('ingredient', 'Fruit', 'Apples', 'Malus_spectabilis')
('ingredient', 'Fruit', 'Apples', 'Malus_sublobata')
('ingredient', 'Fruit', 'Apples', 'Malus_sylvestris')
('ingredient', 'Fruit', 'Apples', 'Table_apple')
('ingredient', 'Fruit', 'Apples', 'Malus_toringoides')
('ingredient', 'Fruit', 'Apples', 'Malus_transitoria')
('ingredient', 'Fruit', 'Apples', 'Malus_trilobata')
